# time	energy_highpass
15.700000	-0.186421
15.710000	7.168913
15.720000	-5.480673
15.730000	-2.656384
15.740000	-0.876056
15.750000	1.606425
15.760000	4.003778
15.770000	3.629437
15.780000	3.139552
15.790000	2.703771
15.800000	-1.963632
15.810000	1.071400
15.820000	-1.454491
15.830000	6.857731
15.840000	1.040751
15.850000	-1.463785
15.860000	-0.749855
15.870000	4.155439
15.880000	0.625722
15.890000	2.094839
15.900000	2.545829
15.910000	-4.247841
15.920000	-1.727200
15.930000	0.075096
15.940000	-1.822517
15.950000	-2.824522
15.960000	-7.859447
15.970000	-5.257472
15.980000	-7.665944
15.990000	-3.860527
16.000000	-5.556153
16.010000	-7.893314
16.020000	-10.778058
16.030000	-3.994411
16.040000	-5.421114
16.050000	-5.104435
16.060000	7.057754
16.070000	-1.336195
16.080000	-0.887678
16.090000	-0.126245
16.100000	4.835398
16.110000	4.299281
16.120000	6.318913
16.130000	-0.591848
16.140000	3.276217
16.150000	0.599044
16.160000	1.089102
16.170000	-1.085451
16.180000	4.958589
16.190000	2.735623
16.200000	1.037636
16.210000	2.433809
16.220000	-1.735431
16.230000	-4.828587
16.240000	-3.193082
16.250000	-2.345022
16.260000	5.195536
16.270000	6.208882
16.280000	5.848215
16.290000	6.488501
16.300000	13.676979
16.310000	5.037228
16.320000	3.181870
16.330000	3.672194
16.340000	0.701920
16.350000	-1.393926
16.360000	-0.958282
16.370000	0.445605
16.380000	-2.310861
16.390000	-6.266839
16.400000	2.275867
16.410000	-2.868403
16.420000	-2.934000
16.430000	-1.797386
16.440000	-2.743548
16.450000	-0.699972
16.460000	-4.410120
16.470000	-3.301447
16.480000	-2.606185
16.490000	-3.689519
16.500000	-5.589994
16.510000	3.852647
16.520000	0.493658
16.530000	3.595656
16.540000	1.697122
16.550000	1.019345
16.560000	-0.418165
16.570000	0.209551
16.580000	-0.652397
16.590000	-0.671778
16.600000	0.333196
16.610000	-0.252607
16.620000	1.450598
16.630000	0.464307
16.640000	0.079175
16.650000	-1.531323
16.660000	-2.374031
16.670000	-0.969411
16.680000	-8.261085
16.690000	-2.222484
16.700000	-0.899801
16.710000	2.372467
16.720000	2.004192
16.730000	-2.987234
16.740000	4.165797
16.750000	2.479541
16.760000	0.698239
16.770000	-0.358048
16.780000	-4.543078
16.790000	-4.811595
16.800000	0.319066
16.810000	7.591189
16.820000	5.013985
16.830000	5.388591
16.840000	7.107069
16.850000	-2.400522
16.860000	-4.580628
16.870000	-2.081010
16.880000	1.526451
16.890000	-1.635689
16.900000	-0.687678
16.910000	-2.097949
16.920000	2.495452
16.930000	-2.319348
16.940000	-2.263181
16.950000	4.053598
16.960000	-0.674659
16.970000	3.910544
16.980000	0.147014
16.990000	0.357798
17.000000	2.439174
17.010000	6.412992
17.020000	-0.709147
17.030000	3.403028
17.040000	-3.597495
17.050000	-3.596757
17.060000	1.471361
17.070000	-3.875037
17.080000	-1.703638
17.090000	-4.946279
17.100000	-2.206136
17.110000	-1.525643
17.120000	-0.177689
17.130000	-4.440090
17.140000	-3.629253
17.150000	4.592232
17.160000	0.651782
17.170000	4.327347
17.180000	3.041725
17.190000	6.309914
17.200000	9.025996
17.210000	0.672067
17.220000	1.146909
17.230000	-0.604073
17.240000	-1.887625
17.250000	-3.373035
17.260000	1.393366
17.270000	-6.084177
17.280000	-1.401519
17.290000	-5.472647
17.300000	-5.716470
17.310000	-2.880118
17.320000	1.300342
17.330000	-1.535662
17.340000	-4.374713
17.350000	-2.517792
17.360000	-0.496924
17.370000	-2.158686
17.380000	0.356365
17.390000	3.892656
17.400000	6.671633
17.410000	6.009835
17.420000	-0.028897
17.430000	-5.314156
17.440000	0.945161
17.450000	-1.094012
17.460000	-0.229014
17.470000	-3.492990
17.480000	2.766236
17.490000	5.769210
17.500000	3.498803
17.510000	1.143732
17.520000	-2.663959
17.530000	2.576949
17.540000	-6.776089
17.550000	1.763111
17.560000	-2.683544
17.570000	0.536772
17.580000	5.492921
17.590000	2.332484
17.600000	0.719902
17.610000	-1.345564
17.620000	3.057634
17.630000	-2.349306
17.640000	4.654573
17.650000	1.751219
17.660000	-3.146518
17.670000	1.127158
17.680000	1.960106
17.690000	-1.886300
17.700000	-6.246097
17.710000	-9.397664
17.720000	-0.745653
17.730000	-0.785621
17.740000	-7.678568
17.750000	-0.887250
17.760000	5.676418
17.770000	-4.283665
17.780000	-1.030559
17.790000	-1.247003
17.800000	3.513189
17.810000	5.258340
17.820000	5.446986
17.830000	-1.014643
17.840000	-1.365635
17.850000	-2.536053
17.860000	3.452025
17.870000	3.019562
17.880000	-1.810567
17.890000	4.121637
17.900000	0.550792
17.910000	1.975992
17.920000	9.613745
17.930000	-5.960790
17.940000	0.577222
17.950000	1.890724
17.960000	-3.584862
17.970000	6.883606
17.980000	-1.762253
17.990000	3.456038
18.000000	3.956550
18.010000	1.937444
18.020000	6.865809
18.030000	9.459199
18.040000	3.421027
18.050000	2.526346
18.060000	4.821460
18.070000	-2.620567
18.080000	-8.022918
18.090000	1.429686
18.100000	-7.394866
18.110000	-17.287332
18.120000	-4.641881
18.130000	2.015489
18.140000	-8.148334
18.150000	-1.706940
18.160000	11.478280
18.170000	5.777033
18.180000	-4.306313
18.190000	-3.023066
18.200000	-1.111550
18.210000	5.110207
18.220000	0.481451
18.230000	-1.162335
18.240000	-3.011327
18.250000	-7.890850
18.260000	-12.042245
18.270000	-6.345261
18.280000	-5.830009
18.290000	-13.053564
18.300000	-4.587212
18.310000	-1.778750
18.320000	-6.668004
18.330000	-6.517187
18.340000	7.773901
18.350000	8.842726
18.360000	6.990576
18.370000	6.485257
18.380000	7.112809
18.390000	11.297313
18.400000	5.156548
18.410000	3.423080
18.420000	3.191807
18.430000	10.371949
18.440000	-0.207892
18.450000	-0.948210
18.460000	0.220551
18.470000	9.486563
18.480000	0.331052
18.490000	-0.544760
18.500000	-1.486981
18.510000	-2.805797
18.520000	-3.167631
18.530000	0.507767
18.540000	3.060072
18.550000	-0.177948
18.560000	-4.219661
18.570000	-9.890829
18.580000	-2.134755
18.590000	-4.597808
18.600000	-8.404331
18.610000	-7.342871
18.620000	-1.139776
18.630000	-4.268741
18.640000	-5.181486
18.650000	2.697980
18.660000	-14.195273
18.670000	-11.242121
18.680000	-5.601180
18.690000	-4.613828
18.700000	1.394305
18.710000	2.642606
18.720000	3.515625
18.730000	6.581081
18.740000	4.162067
18.750000	5.472809
18.760000	10.325881
18.770000	8.985348
18.780000	1.581899
18.790000	2.174086
18.800000	5.870811
18.810000	4.864773
18.820000	9.645010
18.830000	4.967533
18.840000	1.203526
18.850000	6.635599
18.860000	4.124644
18.870000	-1.463549
18.880000	1.128506
18.890000	-4.635728
18.900000	1.097689
18.910000	4.924464
18.920000	0.116992
18.930000	-8.325985
18.940000	-0.636783
18.950000	5.958971
18.960000	4.371737
18.970000	3.707807
18.980000	6.198716
18.990000	9.358065
19.000000	4.857294
19.010000	9.784205
19.020000	3.883678
19.030000	6.346821
19.040000	2.015557
19.050000	-1.579787
19.060000	-11.617999
19.070000	-2.391511
19.080000	-3.596229
19.090000	-7.983807
19.100000	-8.770130
19.110000	-11.973907
19.120000	0.291587
19.130000	-1.031022
19.140000	-9.232256
19.150000	-11.231621
19.160000	-6.706388
19.170000	-8.976520
19.180000	-9.061734
19.190000	-3.433653
19.200000	-7.827155
19.210000	-7.631794
19.220000	-13.172250
19.230000	-16.685671
19.240000	-6.271718
19.250000	-11.003744
19.260000	6.096118
19.270000	7.622638
19.280000	4.569936
19.290000	8.977419
19.300000	2.559532
19.310000	15.807600
19.320000	5.914455
19.330000	9.072790
19.340000	6.923119
19.350000	10.646839
19.360000	6.003534
19.370000	-3.268172
19.380000	-8.276755
19.390000	-4.797861
19.400000	-3.478981
19.410000	0.582914
19.420000	5.223803
19.430000	6.587849
19.440000	4.696527
19.450000	0.945904
19.460000	2.804166
19.470000	7.551941
19.480000	10.537668
19.490000	0.037108
19.500000	-2.740147
19.510000	-1.937593
19.520000	6.479152
19.530000	5.413509
19.540000	3.628862
19.550000	1.256496
19.560000	-6.591057
19.570000	8.493525
19.580000	0.073721
19.590000	5.022636
19.600000	-1.695779
19.610000	-2.441756
19.620000	-2.599233
19.630000	1.919747
19.640000	1.657982
19.650000	3.070628
19.660000	3.748384
19.670000	7.001939
19.680000	5.338914
19.690000	-8.937700
19.700000	-0.293902
19.710000	-4.238466
19.720000	-9.472345
19.730000	-8.248666
19.740000	-5.945475
19.750000	-4.640105
19.760000	-11.857283
19.770000	-3.244774
19.780000	-7.435040
19.790000	7.639396
19.800000	0.191505
19.810000	-7.876950
19.820000	-2.100862
19.830000	-5.525883
19.840000	-4.335015
19.850000	-2.193406
19.860000	-1.622138
19.870000	-0.787994
19.880000	0.294004
19.890000	2.260975
19.900000	2.900059
19.910000	-1.324471
19.920000	1.581758
19.930000	-3.724783
19.940000	4.738147
19.950000	2.196362
19.960000	2.422753
19.970000	-1.872427
19.980000	-1.434077
19.990000	-1.689434
20.000000	-1.244578
20.010000	9.621165
20.020000	4.598599
20.030000	-3.863163
20.040000	-1.398153
20.050000	0.534490
20.060000	2.320041
20.070000	2.182786
20.080000	17.488516
20.090000	-1.492620
20.100000	5.867907
20.110000	5.581347
20.120000	4.181102
20.130000	-1.414149
20.140000	-2.808168
20.150000	3.682095
20.160000	-3.501768
20.170000	-0.997351
20.180000	-1.329661
20.190000	-4.905597
20.200000	10.064751
20.210000	-6.318877
20.220000	-5.020861
20.230000	-1.772211
20.240000	-0.168923
20.250000	-3.266574
20.260000	-6.558673
20.270000	-2.871503
20.280000	9.035343
20.290000	2.651637
20.300000	2.418730
20.310000	4.111506
20.320000	6.594314
20.330000	8.311597
20.340000	5.314509
20.350000	-3.656642
20.360000	-12.297100
20.370000	-7.280477
20.380000	0.653705
20.390000	2.894271
20.400000	3.378262
20.410000	-3.050290
20.420000	-6.310637
20.430000	-19.934462
20.440000	-2.915448
20.450000	-0.338963
20.460000	-4.048313
20.470000	3.495664
20.480000	2.727375
20.490000	1.363508
20.500000	-2.862674
20.510000	1.986470
20.520000	-1.221645
20.530000	0.312890
20.540000	1.527921
20.550000	1.502983
20.560000	-0.332395
20.570000	2.289404
20.580000	-0.319119
20.590000	4.328221
20.600000	-4.645800
20.610000	-4.625013
20.620000	-3.653638
20.630000	-2.016169
20.640000	-3.089104
20.650000	4.040751
20.660000	-1.181024
20.670000	4.644420
20.680000	6.878763
20.690000	4.998030
20.700000	6.759017
20.710000	5.022129
20.720000	1.552040
20.730000	-5.302398
20.740000	-3.756479
20.750000	-2.592436
20.760000	0.983105
20.770000	4.460326
20.780000	1.920990
20.790000	-1.955846
20.800000	0.525805
20.810000	3.379267
20.820000	5.869640
20.830000	-0.385607
20.840000	-18.536023
20.850000	5.013383
20.860000	2.265727
20.870000	2.963387
20.880000	4.647490
20.890000	13.490426
20.900000	6.099675
20.910000	4.503850
20.920000	5.029978
20.930000	7.062856
20.940000	3.916690
20.950000	-2.368514
20.960000	-3.815468
20.970000	-8.100587
20.980000	-6.544129
20.990000	-1.978432
21.000000	-8.405815
21.010000	-7.993235
21.020000	-4.241534
21.030000	-0.784780
21.040000	-1.755190
21.050000	-1.771259
21.060000	-8.284371
21.070000	-6.711266
21.080000	-2.190784
21.090000	-7.844109
21.100000	-6.672731
21.110000	-0.281835
21.120000	-4.468730
21.130000	13.734152
21.140000	-5.345544
21.150000	7.248079
21.160000	1.355650
21.170000	6.199321
21.180000	3.702014
21.190000	-4.089051
21.200000	-1.467669
21.210000	-5.404674
21.220000	4.862525
21.230000	4.456033
21.240000	0.377926
21.250000	-1.533460
21.260000	-2.481743
21.270000	-0.149232
21.280000	-1.658302
21.290000	-2.599958
21.300000	-0.650198
21.310000	2.370823
21.320000	4.469406
21.330000	1.575201
21.340000	0.575766
21.350000	-0.510011
21.360000	2.953951
21.370000	-1.929525
21.380000	7.512913
21.390000	0.866134
21.400000	1.699634
21.410000	-5.380367
21.420000	-3.969811
21.430000	-1.808590
21.440000	8.455498
21.450000	3.692396
21.460000	7.128358
21.470000	6.308024
21.480000	15.473372
21.490000	0.776153
21.500000	-1.135455
21.510000	1.277353
21.520000	-2.232301
21.530000	1.541387
21.540000	2.353052
21.550000	0.226869
21.560000	-1.590510
21.570000	5.347643
21.580000	-3.093507
21.590000	2.907255
21.600000	-5.537321
21.610000	2.771211
21.620000	-0.263202
21.630000	5.795758
21.640000	-1.862757
21.650000	-2.964388
21.660000	-0.780985
21.670000	-8.659386
21.680000	-8.469521
21.690000	-1.879769
21.700000	-14.575767
21.710000	-20.054754
21.720000	-3.808898
21.730000	-11.325631
21.740000	-3.784837
21.750000	6.749476
21.760000	5.940331
21.770000	1.671695
21.780000	-6.819896
21.790000	10.025961
21.800000	-1.725755
21.810000	-2.236899
21.820000	3.286248
21.830000	-2.666007
21.840000	0.449290
21.850000	-5.957760
21.860000	-5.431140
21.870000	-2.295511
21.880000	0.548737
21.890000	3.800840
21.900000	6.984661
21.910000	5.157465
21.920000	-1.248841
21.930000	-1.997493
21.940000	4.584752
21.950000	-0.277795
21.960000	4.716433
21.970000	2.393597
21.980000	13.508579
21.990000	7.692276
22.000000	7.742903
22.010000	0.266775
22.020000	-2.706868
22.030000	1.881394
22.040000	1.730068
22.050000	-1.544443
22.060000	-3.266773
22.070000	-2.191854
22.080000	-1.893058
22.090000	-0.532674
22.100000	0.189508
22.110000	1.396405
22.120000	8.280258
22.130000	1.780473
22.140000	1.037339
22.150000	-2.870763
22.160000	0.528830
22.170000	3.054786
22.180000	0.886573
22.190000	-0.249374
22.200000	-3.651769
22.210000	-1.708206
22.220000	-4.478467
22.230000	3.545780
22.240000	3.510553
22.250000	2.157581
22.260000	2.647476
22.270000	1.197318
22.280000	-3.232589
22.290000	2.117687
22.300000	-4.081852
22.310000	-1.508996
22.320000	-2.254228
22.330000	-4.189913
22.340000	-2.982422
22.350000	-0.297879
22.360000	-2.680814
22.370000	-2.784088
22.380000	-2.715341
22.390000	-4.425287
22.400000	-1.884329
22.410000	-6.262469
22.420000	-1.659764
22.430000	-6.592799
22.440000	0.685111
22.450000	-3.059649
22.460000	-2.749272
22.470000	-0.538137
22.480000	-4.618815
22.490000	2.099898
22.500000	-3.076927
22.510000	1.868749
22.520000	0.637070
22.530000	6.493270
22.540000	1.841679
22.550000	2.420964
22.560000	-0.343751
22.570000	2.004822
22.580000	9.389430
22.590000	0.005591
22.600000	0.631144
22.610000	3.253344
22.620000	5.559612
22.630000	-0.238026
22.640000	1.289019
22.650000	-1.948411
22.660000	-2.479236
22.670000	3.241904
22.680000	2.876424
22.690000	2.390640
22.700000	4.373056
22.710000	-0.908422
22.720000	4.531049
22.730000	-2.509723
22.740000	-3.350437
22.750000	1.438287
22.760000	1.950616
22.770000	-3.316325
22.780000	-1.105435
22.790000	-1.207576
22.800000	0.803095
22.810000	-3.214150
22.820000	1.664218
22.830000	-1.018089
22.840000	-3.241006
22.850000	-3.206866
22.860000	-5.925329
22.870000	-6.146340
22.880000	-5.284820
22.890000	-12.891370
22.900000	2.377039
22.910000	0.333227
22.920000	-4.455011
22.930000	2.337534
22.940000	2.168310
22.950000	0.579730
22.960000	2.250389
22.970000	-2.204425
22.980000	2.566674
22.990000	9.509590
23.000000	4.825229
23.010000	6.126036
23.020000	7.979449
23.030000	0.707987
23.040000	6.615515
23.050000	2.990578
23.060000	8.594079
23.070000	9.170979
23.080000	6.709206
23.090000	5.650091
23.100000	0.284653
23.110000	6.429845
23.120000	4.597036
23.130000	-0.584575
23.140000	5.888887
23.150000	6.488865
23.160000	-9.013617
23.170000	-2.488192
23.180000	-5.808845
23.190000	-6.059346
23.200000	-3.831590
23.210000	-2.546258
23.220000	-2.804155
23.230000	-10.857995
23.240000	-5.342041
23.250000	-10.186637
23.260000	-5.342926
23.270000	-3.906658
23.280000	7.694128
23.290000	-6.185917
23.300000	-9.341891
23.310000	2.867412
23.320000	6.653205
23.330000	-6.604414
23.340000	-6.852007
23.350000	-1.311556
23.360000	-1.448329
23.370000	0.415717
23.380000	3.349466
23.390000	-5.740517
23.400000	-3.363734
23.410000	-7.256025
23.420000	-3.257452
23.430000	2.917698
23.440000	-6.999377
23.450000	-7.848247
23.460000	-2.671895
23.470000	1.733844
23.480000	-2.422025
23.490000	10.614651
23.500000	-6.914910
23.510000	-7.287895
23.520000	-1.709801
23.530000	4.157246
23.540000	4.874762
23.550000	-8.492570
23.560000	-1.157210
23.570000	-1.907153
23.580000	16.399734
23.590000	4.969072
23.600000	8.861888
23.610000	7.925286
23.620000	7.194425
23.630000	9.240211
23.640000	6.628339
23.650000	10.839130
23.660000	11.216277
23.670000	8.778348
23.680000	-5.111893
23.690000	4.046752
23.700000	5.582331
23.710000	-2.202698
23.720000	4.111362
23.730000	-1.489049
23.740000	-0.678846
23.750000	-2.944675
23.760000	0.042701
23.770000	-3.430378
23.780000	0.651242
23.790000	-0.192989
23.800000	-12.440001
23.810000	-9.017039
23.820000	-2.579709
23.830000	-1.843401
23.840000	-1.590011
23.850000	-8.190532
23.860000	-1.229129
23.870000	4.254512
23.880000	-2.938408
23.890000	-5.473137
23.900000	-8.210961
23.910000	-11.087559
23.920000	-7.795352
23.930000	-11.799203
23.940000	-5.159716
23.950000	-1.194625
23.960000	10.288580
23.970000	5.868054
23.980000	9.462387
23.990000	5.661784
24.000000	6.727451
24.010000	6.895236
24.020000	8.167417
24.030000	8.113971
24.040000	3.187350
24.050000	4.933463
24.060000	7.055412
24.070000	2.158992
24.080000	6.944514
24.090000	2.370389
24.100000	5.897533
24.110000	5.585612
24.120000	4.223814
24.130000	4.907634
24.140000	2.233594
24.150000	7.523630
24.160000	-13.801210
24.170000	-16.950778
24.180000	-7.784305
24.190000	-14.950374
24.200000	4.260020
24.210000	1.910851
24.220000	4.072951
24.230000	-5.371156
24.240000	0.152190
24.250000	1.855277
24.260000	6.938008
24.270000	-9.192330
24.280000	-10.559570
24.290000	5.837175
24.300000	-10.524666
24.310000	-15.046425
24.320000	-12.625302
24.330000	-15.155063
24.340000	-12.677390
24.350000	-12.504362
24.360000	6.116138
24.370000	8.095716
24.380000	2.190624
24.390000	0.009070
24.400000	0.921572
24.410000	5.419146
24.420000	8.589737
24.430000	3.103918
24.440000	-1.077659
24.450000	-3.713822
24.460000	7.044197
24.470000	-0.750433
24.480000	-2.091844
24.490000	-0.670805
24.500000	0.527609
24.510000	3.643236
24.520000	7.499533
24.530000	6.410056
24.540000	-1.059043
24.550000	-0.366267
24.560000	4.494709
24.570000	1.392962
24.580000	8.900950
24.590000	7.544078
24.600000	2.412897
24.610000	6.422253
24.620000	3.950634
24.630000	1.001132
24.640000	5.862331
24.650000	4.655187
24.660000	2.006875
24.670000	-0.272499
24.680000	0.450968
24.690000	-1.667810
24.700000	6.671388
24.710000	0.201034
24.720000	-2.077885
24.730000	4.330081
24.740000	-2.176758
24.750000	-1.783782
24.760000	-13.909945
24.770000	0.481368
24.780000	-3.686112
24.790000	-4.046242
24.800000	-3.731524
24.810000	-2.298793
24.820000	0.130809
24.830000	-2.520624
24.840000	-0.196289
24.850000	0.085710
24.860000	4.609173
24.870000	0.069346
24.880000	3.918562
24.890000	-3.194417
24.900000	-1.526889
24.910000	-7.077725
24.920000	-7.008690
24.930000	3.189751
24.940000	-3.528940
24.950000	1.474801
24.960000	-4.574543
24.970000	-5.256374
24.980000	-4.429919
24.990000	-5.581536
25.000000	-2.050190
25.010000	-2.421835
25.020000	1.063977
25.030000	-1.579111
25.040000	0.252174
25.050000	-3.440361
25.060000	-0.568751
25.070000	6.034620
25.080000	-1.383915
25.090000	1.062153
25.100000	-6.979745
25.110000	-5.920247
25.120000	-7.234698
25.130000	2.967017
25.140000	4.166787
25.150000	9.073638
25.160000	7.078920
25.170000	2.219125
25.180000	7.945207
25.190000	5.956739
25.200000	6.847112
25.210000	-4.394765
25.220000	2.912005
25.230000	0.347903
25.240000	-0.278502
25.250000	5.729934
25.260000	1.319486
25.270000	9.539867
25.280000	1.109940
25.290000	5.975950
25.300000	2.622079
25.310000	0.046139
25.320000	4.262177
25.330000	3.684038
25.340000	1.649324
25.350000	2.079361
25.360000	2.072774
25.370000	-8.136540
25.380000	0.234677
25.390000	-8.657268
25.400000	-6.900029
25.410000	-7.921637
25.420000	-6.199186
25.430000	-3.081170
25.440000	-1.827634
25.450000	-0.058738
25.460000	-0.933179
25.470000	-0.259977
25.480000	5.446001
25.490000	-1.401371
25.500000	4.560452
25.510000	-1.999232
25.520000	2.748543
25.530000	-0.052862
25.540000	-7.295145
25.550000	-3.896052
25.560000	-3.315578
25.570000	-0.300694
25.580000	3.345699
25.590000	1.366038
25.600000	0.336118
25.610000	-1.718949
25.620000	2.887030
25.630000	-4.354790
25.640000	0.362114
25.650000	-0.692717
25.660000	-3.182350
25.670000	6.789597
25.680000	1.381289
25.690000	-3.487007
25.700000	0.286833
25.710000	-0.136100
25.720000	8.877921
25.730000	-1.125562
25.740000	-2.219675
25.750000	1.147663
25.760000	-2.212965
25.770000	-2.057148
25.780000	0.670271
25.790000	6.066765
25.800000	-7.129376
25.810000	-3.553779
25.820000	-2.838339
25.830000	-1.385020
25.840000	-0.681064
25.850000	-2.987071
25.860000	1.972808
25.870000	4.555582
25.880000	7.393938
25.890000	-1.863334
25.900000	3.569661
25.910000	8.876607
25.920000	0.881975
25.930000	-1.275873
25.940000	0.687646
25.950000	-2.216408
25.960000	-2.639946
25.970000	3.011507
25.980000	-0.521809
25.990000	-3.619795
26.000000	-0.783449
26.010000	-1.893251
26.020000	2.014776
26.030000	-3.048885
26.040000	5.125932
26.050000	1.201063
26.060000	-3.852748
26.070000	-4.661920
26.080000	-3.912374
26.090000	-3.787069
26.100000	2.036165
26.110000	4.444333
26.120000	-2.897401
26.130000	-3.209522
26.140000	1.445992
26.150000	-3.232330
26.160000	0.384798
26.170000	-1.908011
26.180000	7.198674
26.190000	7.316296
26.200000	-4.956479
26.210000	-1.018891
26.220000	3.736316
26.230000	4.637023
26.240000	-1.100172
26.250000	-2.408452
26.260000	-2.216736
26.270000	-3.230729
26.280000	2.783414
26.290000	-0.498020
26.300000	7.281133
26.310000	6.080091
26.320000	-0.365706
26.330000	2.141948
26.340000	1.053314
26.350000	-1.412492
26.360000	-2.624114
26.370000	2.760290
26.380000	-2.488213
26.390000	-3.084188
26.400000	2.309527
26.410000	-0.395876
26.420000	-2.544005
26.430000	-1.129721
26.440000	3.092882
26.450000	1.435916
26.460000	1.594759
26.470000	-2.286178
26.480000	-0.351901
26.490000	-0.902958
26.500000	-3.785208
26.510000	-1.104773
26.520000	-2.128678
26.530000	-0.393651
26.540000	-5.187526
26.550000	-0.311975
26.560000	0.331985
26.570000	3.182713
26.580000	-3.273854
26.590000	-2.350619
26.600000	0.463003
26.610000	-3.966166
26.620000	1.706770
26.630000	11.964477
26.640000	2.920904
26.650000	1.991806
26.660000	0.875219
26.670000	0.927967
26.680000	-3.362325
26.690000	-4.291844
26.700000	3.223493
26.710000	-2.744028
26.720000	6.887060
26.730000	-4.632548
26.740000	-6.514715
26.750000	6.452153
26.760000	12.736304
26.770000	-2.503082
26.780000	-2.355877
26.790000	1.079403
26.800000	-1.735053
26.810000	-4.169008
26.820000	-5.164163
26.830000	-0.444201
26.840000	-5.004757
26.850000	-3.384523
26.860000	11.030797
26.870000	3.243649
26.880000	9.023027
26.890000	0.142007
26.900000	-1.545999
26.910000	-13.797448
26.920000	-0.315476
26.930000	-1.206030
26.940000	-5.244895
26.950000	-2.895672
26.960000	-2.753306
26.970000	-3.782806
26.980000	-5.213575
26.990000	-5.188127
27.000000	-2.362342
27.010000	-4.576495
27.020000	-0.509251
27.030000	-0.346009
27.040000	1.591696
27.050000	-0.685640
27.060000	1.232793
27.070000	-1.787731
27.080000	-4.911517
27.090000	1.177577
27.100000	-2.755788
27.110000	-3.273713
27.120000	1.936230
27.130000	11.789979
27.140000	16.285444
27.150000	21.516936
27.160000	16.170136
27.170000	17.171885
27.180000	-1.831258
27.190000	-0.342418
27.200000	-5.159070
27.210000	-1.976703
27.220000	-6.142411
27.230000	-4.446226
27.240000	-3.349605
27.250000	-4.351517
27.260000	-3.163464
27.270000	-7.254233
27.280000	-2.379658
27.290000	0.074350
27.300000	-4.376379
27.310000	-5.457752
27.320000	1.734823
27.330000	-0.868450
27.340000	3.158057
27.350000	-3.917283
27.360000	6.241605
27.370000	1.617797
27.380000	0.707822
27.390000	2.483680
27.400000	-2.045572
27.410000	-0.452032
27.420000	-1.708971
27.430000	1.152712
27.440000	-1.709832
27.450000	-0.767429
27.460000	-1.150888
27.470000	3.912886
27.480000	-0.017325
27.490000	3.026732
27.500000	-4.461184
27.510000	3.914227
27.520000	-0.691054
27.530000	-1.378174
27.540000	5.663518
27.550000	0.611369
27.560000	-3.587535
27.570000	1.586924
27.580000	5.725861
27.590000	-2.984786
27.600000	5.812517
27.610000	4.341588
27.620000	-0.114414
27.630000	14.787798
27.640000	-1.986471
27.650000	-4.126982
27.660000	-2.431496
27.670000	6.740880
27.680000	-0.563784
27.690000	-4.931472
27.700000	-7.096342
27.710000	-1.769982
27.720000	3.006219
27.730000	2.658500
27.740000	1.448749
27.750000	-2.092380
27.760000	-3.091550
27.770000	-1.326856
27.780000	-0.676216
27.790000	-7.787427
27.800000	0.179341
27.810000	-1.727243
27.820000	-1.102033
27.830000	-5.013501
27.840000	-4.289611
27.850000	2.446448
27.860000	-1.253390
27.870000	-7.076279
27.880000	-5.576974
27.890000	-5.860636
27.900000	-3.149458
27.910000	-8.676104
27.920000	-3.146547
27.930000	-1.651867
27.940000	-3.862060
27.950000	-8.604952
27.960000	-10.806357
27.970000	-11.328296
27.980000	-5.298675
27.990000	3.587357
28.000000	11.161339
28.010000	8.115088
28.020000	7.518624
28.030000	8.092077
28.040000	7.164286
28.050000	9.789294
28.060000	7.731787
28.070000	6.600646
28.080000	4.540331
28.090000	5.228432
28.100000	8.888120
28.110000	6.859246
28.120000	0.881942
28.130000	2.114157
28.140000	11.141325
28.150000	3.167876
28.160000	6.548900
28.170000	-1.694447
28.180000	-2.875790
28.190000	-1.788370
28.200000	-1.278100
28.210000	-1.139895
28.220000	4.791938
28.230000	1.304686
28.240000	-11.162725
28.250000	-15.024942
28.260000	-11.000803
28.270000	1.988085
28.280000	-8.410342
28.290000	-3.993777
28.300000	-6.626332
28.310000	-2.407793
28.320000	-0.534420
28.330000	2.930696
28.340000	-11.728848
28.350000	-2.634256
28.360000	5.201477
28.370000	5.843274
28.380000	0.451894
28.390000	-1.425872
28.400000	6.294212
28.410000	-6.711165
28.420000	1.288098
28.430000	3.374549
28.440000	4.263403
28.450000	2.340374
28.460000	11.854118
28.470000	-1.639038
28.480000	-0.161928
28.490000	7.058855
28.500000	2.011352
28.510000	11.229215
28.520000	3.254172
28.530000	1.201983
28.540000	-1.681792
28.550000	-0.690794
28.560000	4.396409
28.570000	-0.429955
28.580000	-2.220198
28.590000	0.852674
28.600000	4.140550
28.610000	-1.291635
28.620000	3.886509
28.630000	-6.265368
28.640000	-2.798607
28.650000	-1.714096
28.660000	1.084893
28.670000	-1.003539
28.680000	-5.589989
28.690000	-3.692643
28.700000	-2.548713
28.710000	-0.059873
28.720000	-3.272693
28.730000	-1.612124
28.740000	-5.660019
28.750000	-5.202968
28.760000	-3.317763
28.770000	-1.717261
28.780000	-2.108244
28.790000	2.168389
28.800000	-3.341427
28.810000	0.282448
28.820000	-6.634628
28.830000	-0.811752
28.840000	-2.422963
28.850000	1.582381
28.860000	-1.732427
28.870000	-2.530822
28.880000	-6.689762
28.890000	-6.089051
28.900000	-1.653575
28.910000	-2.642866
28.920000	4.151023
28.930000	-0.885507
28.940000	8.262254
28.950000	2.905011
28.960000	1.279559
28.970000	3.888666
28.980000	3.165565
