4.13	-65.29722897
4.14	-66.47264269
4.15	-58.29742519
4.16	-63.7960141
4.17	-63.36862787
4.18	-50.68993451
4.19	-49.45471272
4.20	-55.78929111
4.21	-53.02345315
4.22	-55.29062333
4.23	-58.59634106
4.24	-59.58367137
4.25	-60.99054708
4.26	-57.34876745
4.27	-52.69047682
4.28	-61.30692782
4.29	-63.53246295
4.30	-54.62006812
4.31	-55.84222443
4.32	-58.01241348
4.33	-60.75843929
4.34	-48.65800621
4.35	-56.62883819
4.36	-60.1502304
4.37	-59.49726816
4.38	-58.50712787
4.39	-56.49501362
4.40	-57.65875884
4.41	-59.03756788
4.42	-60.77857218
4.43	-59.27196391
4.44	-55.66402964
4.45	-57.25103489
4.46	-58.20020339
4.47	-61.19736663
4.48	-63.08228107
4.49	-58.7304663
4.50	-59.64580043
4.51	-56.13115153
4.52	-58.2227414
4.53	-63.43101219
4.54	-66.19300239
4.55	-61.47250789
4.56	-60.94291611
4.57	-64.79976291
4.58	-61.70245459
4.59	-65.90585731
4.60	-59.70825621
4.61	-57.510212
4.62	-54.94653633
4.63	-61.79882672
4.64	-56.24568164
4.65	-50.83997299
4.66	-58.45461759
4.67	-51.98855617
4.68	-46.04963241
4.69	-40.42263576
4.70	-39.94152796
4.71	-33.96393188
4.72	-41.45401888
4.73	-41.98961185
4.74	-40.23686616
4.75	-39.27199116
4.76	-38.28936807
4.77	-41.40076625
4.78	-47.43180354
4.79	-41.01360731
4.80	-49.54924331
4.81	-44.80822371
4.82	-46.03884823
4.83	-46.833538
4.84	-44.13182051
4.85	-54.43059871
4.86	-46.23033437
4.87	-44.65725406
4.88	-39.83367424
4.89	-51.62021534
4.90	-48.55309584
4.91	-40.1321924
4.92	-41.70099235
4.93	-47.8321771
4.94	-45.83993881
4.95	-41.54713623
4.96	-45.27142495
4.97	-47.16717352
4.98	-43.68485349
4.99	-43.57826099
5.00	-46.76147347
5.01	-49.00812237
5.02	-46.70012763
5.03	-47.0664479
5.04	-44.71378442
5.05	-51.63700215
5.06	-47.9666489
5.07	-50.83517185
5.08	-46.83077725
5.09	-51.29764173
5.10	-60.64747586
5.11	-48.28535851
5.12	-47.58156142
5.13	-60.09720411
5.14	-50.94752844
5.15	-63.0223836
5.16	-58.66312572
5.17	-63.1301544
5.18	-58.83131501
5.19	-50.85901004
5.20	-55.4113554
5.21	-57.5847825
5.22	-61.43600765
5.23	-59.28630163
5.24	-56.8627782
5.25	-62.31141874
5.26	-48.19379661
5.27	-50.62590703
5.28	-50.46188599
5.29	-54.88644766
5.30	-45.31782122
5.31	-67.47875598
5.32	-58.74038599
5.33	-53.21567591
5.34	-56.63760899
5.35	-51.89969288
5.36	-60.43312882
5.37	-46.8530435
5.38	-45.06913647
5.39	-54.97100765
5.40	-51.42132959
5.41	-58.16326171
5.42	-61.7099675
5.43	-58.38196128
5.44	-55.74152342
5.45	-56.05575645
5.46	-68.52846534
5.47	-57.11189508
5.48	-56.36523924
5.49	-60.00652653
5.50	-48.25699713
5.51	-49.9758903
5.52	-54.83032337
5.53	-56.09619909
5.54	-56.27658031
5.55	-57.46658174
5.56	-64.01881286
5.57	-58.86350478
5.58	-53.51934369
5.59	-54.795712
5.60	-62.30455712
5.61	-57.10928944
5.62	-58.19913838
5.63	-62.67916133
5.64	-66.88549402
5.65	-59.29624331
5.66	-59.94535994
5.67	-63.69267639
5.68	-61.94856119
5.69	-63.16558078
5.70	-61.40469336
5.71	-59.65719718
5.72	-61.36728298
5.73	-58.64192782
5.74	-64.73860182
5.75	-59.15663313
5.76	-60.33022682
5.77	-65.15913767
5.78	-72.63466587
5.79	-74.61804947
5.80	-65.59216205
5.81	-62.25176195
5.82	-64.87290942
5.83	-63.69603705
5.84	-71.91198136
5.85	-62.78335062
5.86	-66.90423207
5.87	-69.06622275
5.88	-67.09284799
5.89	-61.67928035
5.90	-59.85630521
5.91	-55.83378011
5.92	-62.84965392
5.93	-62.92264914
5.94	-70.5338836
5.95	-65.91628394
5.96	-58.72384345
5.97	-67.48360277
5.98	-62.1354412
5.99	-62.35530784
6.00	-62.59034393
6.01	-62.09131501
6.02	-60.57219766
6.03	-61.24869527
6.04	-63.24719025
6.05	-61.1958695
6.06	-68.31880282
6.07	-70.35259058
6.08	-70.57912404
6.09	-68.62991946
6.10	-68.72183341
6.11	-69.12114747
6.12	-55.40283246
6.13	-73.96051769
6.14	-73.27552055
6.15	-70.02832696
6.16	-70.01536568
6.17	-71.02697156
6.18	-78.36437404
6.19	-73.41457098
6.20	-65.80338193
6.21	-61.81787667
6.22	-67.51913504
6.23	-59.24671797
6.24	-65.974799
6.25	-66.68190727
6.26	-62.74085468
6.27	-53.66389747
6.28	-68.82573088
6.29	-61.18245602
6.30	-66.29207911
6.31	-75.59276673
6.32	-64.39510588
6.33	-63.60085731
6.34	-74.30984321
6.35	-63.50735182
6.36	-68.43429947
6.37	-61.19148399
6.38	-59.4709608
6.39	-58.46560014
6.40	-65.45037118
6.41	-71.81645722
6.42	-61.79462022
6.43	-61.5098162
6.44	-70.38827964
6.45	-66.22623351
6.46	-65.87412906
6.47	-68.85317065
6.48	-66.01644144
6.49	-69.03746487
6.50	-73.52318045
6.51	-68.90232027
6.52	-72.90663647
6.53	-68.23411185
6.54	-66.95035134
6.55	-70.06853442
6.56	-64.27271272
6.57	-69.58559967
6.58	-67.02466874
6.59	-61.08588528
6.60	-67.93158174
6.61	-65.97039723
6.62	-59.03108915
6.63	-69.39257433
6.64	-64.90469981
6.65	-75.35807887
6.66	-61.95295196
6.67	-60.02704039
6.68	-60.64832935
6.69	-66.22439532
6.70	-59.94836855
6.71	-63.64668666
6.72	-54.96449785
6.73	-58.36815942
6.74	-60.03243427
6.75	-62.66634058
6.76	-77.62597108
6.77	-67.19509728
6.78	-74.58345841
6.79	-70.09810014
6.80	-63.47473351
6.81	-65.92351219
6.82	-63.48957863
6.83	-64.59471367
6.84	-69.11755163
6.85	-61.35891491
6.86	-65.70969025
6.87	-65.57583126
6.88	-69.73950765
6.89	-60.96912667
6.90	-54.3831011
6.91	-67.53962357
6.92	-66.43526864
6.93	-56.01350478
6.94	-60.8747457
6.95	-64.80181238
6.96	-59.27103944
6.97	-64.01065296
6.98	-67.7283891
6.99	-68.57249474
7.00	-65.28083772
7.01	-65.14516061
7.02	-56.47635038
7.03	-57.21900382
7.04	-50.34100263
7.05	-66.64169073
7.06	-69.45603107
7.07	-68.64114484
7.08	-59.22001315
7.09	-56.14413432
7.10	-65.73181071
7.11	-61.334674
7.12	-62.69920124
7.13	-54.86207361
7.14	-66.19818141
7.15	-68.27878131
7.16	-66.96967639
7.17	-61.66968164
7.18	-67.09104661
7.19	-64.20864508
7.20	-64.71445363
7.21	-47.85442902
7.22	-49.33757314
7.23	-52.1037684
7.24	-57.61887237
7.25	-54.88237046
7.26	-58.08166707
7.27	-55.26640033
7.28	-57.58409345
7.29	-52.39978298
7.30	-43.73504828
7.31	-49.62674235
7.32	-54.70242519
7.33	-45.73870626
7.34	-44.50490583
7.35	-40.38318666
7.36	-38.24528059
7.37	-37.15694097
7.38	-39.25981764
7.39	-37.76964579
7.40	-43.04450789
7.41	-35.34403824
7.42	-40.22444551
7.43	-36.90123518
7.44	-43.50699594
7.45	-44.67599761
7.46	-41.87277844
7.47	-46.4357445
7.48	-40.07675908
7.49	-41.62200526
7.50	-40.62045459
7.51	-45.00423016
7.52	-31.7535251
7.53	-34.31783724
7.54	-30.91755545
7.55	-38.91230258
7.56	-45.37622156
7.57	-39.39322538
7.58	-39.61365344
7.59	-36.6996544
7.60	-35.94687787
7.61	-37.39265464
7.62	-33.58304828
7.63	-35.56836496
7.64	-32.22836353
7.65	-31.26584273
7.66	-31.5902739
7.67	-33.51759871
7.68	-30.90411018
7.69	-32.25656405
7.70	-33.99929087
7.71	-35.52653824
7.72	-31.00142256
7.73	-34.17077318
7.74	-36.24054589
7.75	-43.15698494
7.76	-39.04567663
7.77	-40.75263145
7.78	-32.39263002
7.79	-55.39939316
7.80	-44.17350884
7.81	-39.17604637
7.82	-42.08387524
7.83	-38.4893033
7.84	-41.4888217
7.85	-38.76248279
7.86	-39.97503131
7.87	-42.75271797
7.88	-41.90115464
7.89	-38.57769431
7.90	-38.9959032
7.91	-39.85685612
7.92	-47.7898217
7.93	-39.75754661
7.94	-33.90003035
7.95	-43.30092137
7.96	-43.275462
7.97	-37.90357959
7.98	-39.55779422
7.99	-44.86135755
8.00	-34.26195292
8.01	-38.95276004
8.02	-42.55734728
8.03	-40.90033509
8.04	-43.37230832
8.05	-43.80958724
8.06	-39.15718834
8.07	-46.30979015
8.08	-39.89138337
8.09	-48.06650024
8.10	-50.39864962
8.11	-44.15662524
8.12	-42.18056453
8.13	-41.11524833
8.14	-45.43684799
8.15	-41.23502557
8.16	-40.25091228
8.17	-39.67358915
8.18	-43.35629183
8.19	-39.10851793
8.20	-44.35827892
8.21	-39.78608628
8.22	-44.52201912
8.23	-39.9460956
8.24	-38.84503203
8.25	-43.94493786
8.26	-46.92050096
8.27	-42.14635373
8.28	-50.10365989
8.29	-51.93610397
8.30	-49.88044168
